company,source_family,query,item_id,title,date_or_issue,url,snippet_or_hitcount,http_status,classification,retrieved_at
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.188777,gov.uscourts.cand.188777,,https://archive.org/details/gov.uscourts.cand.188777,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.191650,Perkel v. Nvidia Corporation,,https://archive.org/details/gov.uscourts.cand.191650,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.191652,"Advanced Technology Distributors, Inc. v. Nvidia Corporation",,https://archive.org/details/gov.uscourts.cand.191652,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.188010,Clofine v. NVIDIA Corporation,,https://archive.org/details/gov.uscourts.cand.188010,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.192840,gov.uscourts.cand.192840,,https://archive.org/details/gov.uscourts.cand.192840,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cacd.787532,Invensas Corporation v. Nvidia Corporation,,https://archive.org/details/gov.uscourts.cacd.787532,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.ded.63319,"ZiiLabs Inc., Ltd. v. Nvidia Corporation",,https://archive.org/details/gov.uscourts.ded.63319,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.292280,Bailey v. Nvidia Corporation,,https://archive.org/details/gov.uscourts.cand.292280,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.186967,Aldrich v. NVIDIA Corporation,,https://archive.org/details/gov.uscourts.cand.186967,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.188343,gov.uscourts.cand.188343,,https://archive.org/details/gov.uscourts.cand.188343,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.cand.466583,Beaulier v. NVIDIA Corporation,,https://archive.org/details/gov.uscourts.cand.466583,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,map-17-revised-chip-characteristics-tsaffaie-d-04970bb-6e-2aef-6fc-2824e-8611f-1b-995-annas-archive,Nvidia NV17/MAP17 Datasheets [GeForce Go400 + NForce2),2002-02-01,https://archive.org/details/map-17-revised-chip-characteristics-tsaffaie-d-04970bb-6e-2aef-6fc-2824e-8611f-1b-995-annas-archive,"texts, ['opensource', 'fav-fay_spaniel']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA texts 'nvidia corporation' 1993-2001,gov.uscourts.ca9.11-15186,gov.uscourts.ca9.11-15186,,https://archive.org/details/gov.uscourts.ca9.11-15186,"texts, ['usfederalcourts', 'USGovernmentDocuments', 'government-documents']",200,LEAD_ONLY,2026-09-25T19:16:13Z
nvidia,internet_archive,IA periodicals collection nvidia,internationaldir0054unse,International Directory of Company Histories 2003: Vol 54,2003-01-01,https://archive.org/details/internationaldir0054unse,"texts, ['pub_international-directory-of-company-histories', 'periodicals', 'inlibrary', 'printdisabled', 'fav-booklady77",200,LEAD_ONLY,2026-09-25T19:18:34Z
nvidia,internet_archive,IA periodicals collection nvidia,01.-nvidia-annual-reports,NVIDIA Corporation Annual Reports,1993-04-05,https://archive.org/details/01.-nvidia-annual-reports,"texts, ['fund-and-stock-reports', 'periodicals', 'magazine_rack', 'fav-matuasamuel', 'fav-rohit_gupta696']",200,LEAD_ONLY,2026-09-25T19:18:34Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),diamond-edge-3d-cd-portfolio-discs,Diamond Edge 3D (CD Portfolio),1995-09-30,https://archive.org/details/diamond-edge-3d-cd-portfolio-discs,"software, ['cdromimages', 'vintagesoftware', 'fav-chenke', 'fav-cyxceven', 'fav-evanretro', 'fav-faceblast', 'fav-m_f_fs",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),v0.01nvidia,"Re-Volt — nVidia demo build (v0.01nvidia, 1999)",1999-06-16,https://archive.org/details/v0.01nvidia,"software, ['open_source_software', 'fav-xmd007']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),report-99,PC-Tuning Report 1997-1999,1999-01-18,https://archive.org/details/report-99,"software, ['cdromsoftware', 'cd-roms', 'vintagesoftware', 'fav-displayman', 'fav-dogges', 'fav-drift_king', 'fav-glavnia",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),535913032456753,Trésors de la Tour (1999) Loto-Québec,1999-01-01,https://archive.org/details/535913032456753,"software, ['cdrom_contributions', 'fav-gpilozzi1994_gmail_com', 'fav-metalex123', 'fav-phenomenon47']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),goman_202101,Team 47 GoMan,1997-01-01,https://archive.org/details/goman_202101,"software, ['cdromimages', 'vintagesoftware', 'fav-slaykes', 'fav-woelfchen_81']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),score72cd,Score 72 CD-ROM (1999-12) (O.D.T.),1999-11-25,https://archive.org/details/score72cd,"software, ['scorecdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-billie_bugara', 'fav-falscherhase', 'fav-jona",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),halflifeuplink-counterstrike-teamfortressclassic,"Counter-Strike, Team Fortress Classic - Half-Life Uplink",1999-02-12,https://archive.org/details/halflifeuplink-counterstrike-teamfortressclassic,"software, ['cdromsoftware', 'cd-roms', 'vintagesoftware', 'fav-barnyardperformanceinc', 'fav-c_m4nt15_', 'fav-dawnmare',",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),maxigamerxentorversion1.30a-maxigamerphoenix2driverdiscdemos,Guillemot Maxi Gamer Xentor version 1.30a - Nvidia Riva TNT Vanta - Maxi Gamer Phoenix 2 Driver disc + demos,1998-01-01,https://archive.org/details/maxigamerxentorversion1.30a-maxigamerphoenix2driverdiscdemos,"software, ['cdinstall', 'cd-roms', 'vintagesoftware', 'fav-deton_tor']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),img-2099_20230915,NVIDIA RIVA TNT2 Display Driver for Dell v2.31,1999-08-19,https://archive.org/details/img-2099_20230915,"software, ['open_source_software']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),tnt-98-1,Tips & Tricks Lexikon 1998,1998-01-01,https://archive.org/details/tnt-98-1,"software, ['cdrom_contributions', 'fav-mads_larsen718']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),swizzle_demu_Nv3,NV3 Tweak Utility for the NVidia RIVA 128 Version 2.1,1998-01-01,https://archive.org/details/swizzle_demu_Nv3,"software, ['classicpcgames']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),freespace-darkness-rising,Descent: FreeSpace - Darkness Rising (Pentium 3 OEM Demo),1998-01-01,https://archive.org/details/freespace-darkness-rising,"software, ['cdromimages', 'vintagesoftware', 'fav-finsterhund']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),GamesPowerPack1VectorOEM,Games Power Pack 1 (Vector OEM),1999-11-29,https://archive.org/details/GamesPowerPack1VectorOEM,"software, ['cdromsoftware', 'cd-roms', 'vintagesoftware', 'fav-cooperne', 'fav-jjulma', 'fav-wtwangcb']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),cd-expert-megazine-no-2,CD Expert Megazine Nº 2,1997-12-01,https://archive.org/details/cd-expert-megazine-no-2,"software, ['cdrom_contributions', 'fav-cloudczar']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),afl99,AFL 99,1998-12-10,https://archive.org/details/afl99,"software, ['cdrom_contributions']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),diamond-viper-v-770-version-1.04,Diamond Viper V770 Version 1.04 Installation CD-ROM,1999-01-01,https://archive.org/details/diamond-viper-v-770-version-1.04,"software, ['cdinstall', 'cd-roms', 'vintagesoftware', 'fav-sonicdx']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),riva-128-v-20,RIVA 128 Rev 2.0 Drivers CD,1997-01-01,https://archive.org/details/riva-128-v-20,"software, ['cdinstall', 'cd-roms', 'vintagesoftware', 'fav-bocke']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),xio-3-garden-city-atari-computer-enthusiasts-newsletter-november-december-1995,XIO3 Garden City Atari Computer Enthusiasts Newsletter November / December 1995,1995-11-01,https://archive.org/details/xio-3-garden-city-atari-computer-enthusiasts-newsletter-november-december-1995,"texts, ['newsletters_inbox', 'newsletters', 'magazine_rack']",200,TIER1_CANDIDATE,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),nvidia-sdk-beta-v-083,"NVIDIA SDK Beta v0.83 [RIVA 128, RIVA TNT]",1998-10-02,https://archive.org/details/nvidia-sdk-beta-v-083,"software, ['cdromimages', 'vintagesoftware', 'fav-fay_spaniel']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),score64cd,Score 64 CD-ROM (1999-04) (Jagged Alliance),1999-04-01,https://archive.org/details/score64cd,"software, ['scorecdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-a-regular-guy', 'fav-ekrem_t_rkses', 'fav-maz",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),LEVEL0599R,LEVEL CD-ROM Romania 06/99 May 1999,1999-05-01,https://archive.org/details/LEVEL0599R,"texts, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-pere432', 'fav-platonton', 'fav-rex826",200,TIER1_CANDIDATE,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),half-lifegames,Half Life Blue Shift Opposing Force Non Steam Setup Wizard,1998-11-08,https://archive.org/details/half-lifegames,"software, ['cdrom_contributions', 'fav-asus500', 'fav-fay_spaniel', 'fav-gab64', 'fav-jaccoboy', 'fav-marius555', 'fav-m",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),mt-mbgd,MEDIA trade: Modrý Blesk: Grafika a design,1999-06-01,https://archive.org/details/mt-mbgd,"software, ['cdromsoftware', 'cd-roms', 'vintagesoftware', 'fav-theodenn', 'fav-traceymeowcat', 'fav-vivaldi_04', 'fav-wa",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),CSTRIKEFR,[FR] Half Life 1 - Counter Strike,1999-03-11,https://archive.org/details/CSTRIKEFR,"software, ['open_source_software']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),vga-cd-master-installer-v-1.50-b,VGA CD Master Installer V 1.50 B,1999-10-01,https://archive.org/details/vga-cd-master-installer-v-1.50-b,"software, ['open_source_software']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),czlevel51cd,(Czech) Level 51 (1999-04) CD (Die Hard Trilogy),1999-04-01,https://archive.org/details/czlevel51cd,"software, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-haris_latic', 'fav-smalltownboys']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),209-n,Display & Graphic Card Drivers V2.09N,1999-10-14,https://archive.org/details/209-n,"software, ['cdinstall', 'cd-roms', 'vintagesoftware', 'fav-ayamiooruri29', 'fav-bocke']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),stb-velocity128-1.6,"STB Velocity 128 (nVIDIA RIVA 128) Video BIOS Version 1.60 (August 8, 1997)",1997-08-08,https://archive.org/details/stb-velocity128-1.6,"software, ['open_source_software']",200,LEAD_ONLY,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),LEVEL0499R,LEVEL CD-ROM Romania 05/99 April 1999,1999-04-01,https://archive.org/details/LEVEL0499R,"texts, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-ellurag1', 'fav-platonton']",200,TIER1_CANDIDATE,2026-09-25T19:18:35Z
nvidia,internet_archive,IA nvidia year 1995-1999 texts (founding-window print),Game.EXE_09_1997,Game.EXE 1997-09,1997-09-01,https://archive.org/details/Game.EXE_09_1997,"texts, ['game_exe_magazine', 'videogamemagazines', 'magazine_rack', 'fav-mafon2']",200,TIER1_CANDIDATE,2026-09-25T19:18:35Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC-World_Magazine_2006-12,PC World Magazine 2006 12,,https://archive.org/details/PC-World_Magazine_2006-12,"texts, ['magazines_russian', 'magazine_rack', 'magazine_rack_misc']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC_Powerplay_July_2015_AU,PC Powerplay July 2015 AU,,https://archive.org/details/PC_Powerplay_July_2015_AU,"texts, ['PCPowerplay', 'videogamemagazines', 'magazine_rack', 'fav-carmen_dom_nguez', 'fav-jafar_salam', 'fav-masse_ly']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,computer-power-user-magazine-v5i12,Computer Power User Volume 5 Issue 12,2005-12-01,https://archive.org/details/computer-power-user-magazine-v5i12,"texts, ['computer_power_user', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,pc-pilot-issue-20,PC Pilot Issue 20,2003-01-01,https://archive.org/details/pc-pilot-issue-20,"texts, ['videogamemagazinesmisc', 'videogamemagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N123.2002.12,PC.Games.N123.2002.12,2026-05-30,https://archive.org/details/PC.Games.N123.2002.12,"texts, ['pcgames_german', 'computermagazines', 'magazine_rack', 'fav-artursz']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N137.2004.02,PC.Games.N137.2004.02 [400dpi],2023-07-16,https://archive.org/details/PC.Games.N137.2004.02,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,CHIP_February_2015_MY,CHIP February 2015 MY,,https://archive.org/details/CHIP_February_2015_MY,"texts, ['chipmagazine', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,computer-power-user-magazine-v12i6,Computer Power User Volume 12 Issue 6,2012-06-01,https://archive.org/details/computer-power-user-magazine-v12i6,"texts, ['computer_power_user', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,Micro_Mart_December_Special_2015,Micro Mart December Special 2015,,https://archive.org/details/Micro_Mart_December_Special_2015,"texts, ['computermagazinesmisc', 'computermagazines', 'magazine_rack', 'fav-artursz', 'fav-chrisb2020']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N126.2003.03,PC.Games.N126.2003.03,2026-07-19,https://archive.org/details/PC.Games.N126.2003.03,"texts, ['pcgames_german', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC_Gamer_Christmas_2015,PC Gamer Christmas 2015,,https://archive.org/details/PC_Gamer_Christmas_2015,"texts, ['videogamemagazinesmisc', 'videogamemagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N114.2002.03,PC.Games.N114.2002.03,2026-05-27,https://archive.org/details/PC.Games.N114.2002.03,"texts, ['pcgames_german', 'computermagazines', 'magazine_rack', 'fav-artursz']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC-World_Magazine_2007-11,PC World Magazine 2007 11,,https://archive.org/details/PC-World_Magazine_2007-11,"texts, ['magazines_russian', 'magazine_rack', 'magazine_rack_misc']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,Custom_PC_December_2015_UK,Custom PC December 2015 UK,,https://archive.org/details/Custom_PC_December_2015_UK,"texts, ['computermagazinesmisc', 'computermagazines', 'magazine_rack', 'fav-artursz']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.SH.2000.02.Rennsimulationen-fl0n,PC.Games.SH.2000.02 Rennsimulationen,2015-09-18,https://archive.org/details/PC.Games.SH.2000.02.Rennsimulationen-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-zikkzakk']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N093.2000.06-fl0n,PC.Games.N093.2000.06,2015-09-18,https://archive.org/details/PC.Games.N093.2000.06-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-zikkzakk']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N082.1999.07-fl0n,PC.Games.N082.1999.07,2015-08-13,https://archive.org/details/PC.Games.N082.1999.07-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-whitemagicraven', 'fav-z",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N099.2000.12-fl0n,PC.Games.N099.2000.12,2015-09-18,https://archive.org/details/PC.Games.N099.2000.12-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-zikkzakk']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N107.2001.08,PC.Games.N107.2001.08 [+400dpi],2023-07-10,https://archive.org/details/PC.Games.N107.2001.08,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N083.1999.08-fl0n,PC.Games.N083.1999.08,2015-08-13,https://archive.org/details/PC.Games.N083.1999.08-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-whitemagicraven', 'fav-z",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N088.2000.01-fl0n,PC.Games.N088.2000.01,2015-08-14,https://archive.org/details/PC.Games.N088.2000.01-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-maraudingmudlarker', 'fa",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N078.1999.03-fl0n,PC.Games.N078.1999.03,2015-08-13,https://archive.org/details/PC.Games.N078.1999.03-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-whitemagicraven', 'fav-z",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N081.1999.06-fl0n,PC.Games.N081.1999.06,2015-08-13,https://archive.org/details/PC.Games.N081.1999.06-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-whitemagicraven', 'fav-z",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,xio-3-garden-city-atari-computer-enthusiasts-newsletter-november-december-1995,XIO3 Garden City Atari Computer Enthusiasts Newsletter November / December 1995,1995-11-01,https://archive.org/details/xio-3-garden-city-atari-computer-enthusiasts-newsletter-november-december-1995,"texts, ['newsletters_inbox', 'newsletters', 'magazine_rack']",200,TIER1_CANDIDATE,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,computer-power-user-magazine-v5i4,Computer Power User Volume 5 Issue 4,2005-04-01,https://archive.org/details/computer-power-user-magazine-v5i4,"texts, ['computer_power_user', 'computermagazines', 'magazine_rack', 'fav-pere432']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC.Games.N079.1999.04-fl0n,PC.Games.N079.1999.04,2015-08-13,https://archive.org/details/PC.Games.N079.1999.04-fl0n,"texts, ['pcgames_german', 'computermagazinesgerman', 'computermagazines', 'magazine_rack', 'fav-lucpix', 'fav-whitemagic",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,Computer_Shopper_January_2016,Computer Shopper January 2016,,https://archive.org/details/Computer_Shopper_January_2016,"texts, ['computer-shopper-2000s', 'computer_shopper', 'computermagazines', 'magazine_rack', 'fav-tenten10']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,CHIP_Issue_2010-05,CHIP Issue 2010 05,,https://archive.org/details/CHIP_Issue_2010-05,"texts, ['chipmagazine', 'computermagazines', 'magazine_rack', 'fav-artursz']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,CHIP_Issue_2012-04,CHIP Issue 2012 04,,https://archive.org/details/CHIP_Issue_2012-04,"texts, ['chipmagazine', 'computermagazines', 'magazine_rack']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA magazine collections mentioning nvidia,PC-World_Magazine_2006-07,PC World Magazine 2006 07,,https://archive.org/details/PC-World_Magazine_2006-07,"texts, ['magazines_russian', 'magazine_rack', 'magazine_rack_misc']",200,LEAD_ONLY,2026-09-25T19:21:22Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),LEVEL0599R,LEVEL CD-ROM Romania 06/99 May 1999,1999-05-01,https://archive.org/details/LEVEL0599R,"texts, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-pere432', 'fav-platonton', 'fav-rex826",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),LEVEL0499R,LEVEL CD-ROM Romania 05/99 April 1999,1999-04-01,https://archive.org/details/LEVEL0499R,"texts, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-ellurag1', 'fav-platonton']",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),Game.EXE_09_1997,Game.EXE 1997-09,1997-09-01,https://archive.org/details/Game.EXE_09_1997,"texts, ['game_exe_magazine', 'videogamemagazines', 'magazine_rack', 'fav-mafon2']",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),asus-v3400tnt-graphics-card-user-manual-french,ASUS V3400TNT Graphics Card User Manual (French),1998-12-01,https://archive.org/details/asus-v3400tnt-graphics-card-user-manual-french,"texts, ['manuals_contributions', 'manuals']",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),ati-tv-wonder-users-guide-pci-tv-tuner-video-capture-card-1999,1999 — ATI-TV Wonder User’s Guide for the PCI-based TV Tuner and Video Capture Card,1999-01-22,https://archive.org/details/ati-tv-wonder-users-guide-pci-tv-tuner-video-capture-card-1999,"texts, ['manuals_contributions', 'manuals']",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),manualzilla-id-6059970,Nvidia Riva TnT 2,,https://archive.org/details/manualzilla-id-6059970,"texts, ['manuals_nvidia', 'manuals']",200,LEAD_ONLY,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),LEVEL0399R,LEVEL CD-ROM Romania 04/99 March 1999,1999-03-01,https://archive.org/details/LEVEL0399R,"texts, ['level-magazine-cdroms', 'coverdiscs', 'cd-roms', 'vintagesoftware', 'fav-azurii', 'fav-bocke', 'fav-mike_mgarci",200,TIER1_CANDIDATE,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nvidia riva' (product-era trade press),generalmanual_000017415,generalmanual 000017415,,https://archive.org/details/generalmanual_000017415,"texts, ['manuals_contributions', 'manuals']",200,LEAD_ONLY,2026-09-25T19:21:23Z
nvidia,internet_archive,IA texts 'nv1 nvidia' (first product era),,,,,EMPTY (proven null): numFound=0,200,NULL,2026-09-25T19:21:25Z
